mi.mitnumber,mi.modification,mi.number,valid_date,result_docnum,result_text,mi.mitype,mi.mititle,verification_year,org_title,applicability,vri_id,verification_date,_version_
76239-19,СОКОЛ-М1,MSL2204000832,2024-04-26T00:00:00Z,С-ВАМ/27-04-2022/151708154,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-151708154,2022-04-27T00:00:00Z,1774964524918505480
76239-19,СОКОЛ-М1,MSL2204000802,2024-04-26T00:00:00Z,С-ВАМ/27-04-2022/151708155,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-151708155,2022-04-27T00:00:00Z,1774964524918505482
76239-19,СОКОЛ-М1,MSL2204000789,2024-04-26T00:00:00Z,С-ВАМ/27-04-2022/151708156,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-151708156,2022-04-27T00:00:00Z,1774964524918505483
76239-19,СОКОЛ-М1,MSL2204000810,2024-04-26T00:00:00Z,С-ВАМ/27-04-2022/151708157,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-151708157,2022-04-27T00:00:00Z,1774964524918505484
76239-19,СОКОЛ-М1,MSL2204000792,2024-04-26T00:00:00Z,С-ВАМ/27-04-2022/151708158,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-151708158,2022-04-27T00:00:00Z,1774964524919554048
76239-19,СОКОЛ-М1,MSL2204000794,2024-04-26T00:00:00Z,С-ВАМ/27-04-2022/151708159,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-151708159,2022-04-27T00:00:00Z,1774964524919554049
76239-19,СОКОЛ-М1,MSL2204000822,2024-04-21T00:00:00Z,С-ВАМ/22-04-2022/150809369,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-150809369,2022-04-22T00:00:00Z,1774964500776091661
76239-19,СОКОЛ-М1,MSL2204000808,2024-04-21T00:00:00Z,С-ВАМ/22-04-2022/150809370,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-150809370,2022-04-22T00:00:00Z,1774964500776091663
76239-19,СОКОЛ-М1,MSL2204000815,2024-04-21T00:00:00Z,С-ВАМ/22-04-2022/150809371,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-150809371,2022-04-22T00:00:00Z,1774964500777140224
76239-19,СОКОЛ-М1,MSL2204000825,2024-04-21T00:00:00Z,С-ВАМ/22-04-2022/150809372,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-150809372,2022-04-22T00:00:00Z,1774964500777140226
76239-19,СОКОЛ-М1,MSL2204000821,2024-04-21T00:00:00Z,С-ВАМ/22-04-2022/150809373,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-150809373,2022-04-22T00:00:00Z,1774964500777140227
76239-19,СОКОЛ-М1,MSL2204000796,2024-04-21T00:00:00Z,С-ВАМ/22-04-2022/150809374,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-150809374,2022-04-22T00:00:00Z,1774964500777140228
76239-19,СОКОЛ-М1,MSL2204000804,2024-04-21T00:00:00Z,С-ВАМ/22-04-2022/150809375,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-150809375,2022-04-22T00:00:00Z,1774964500777140229
76239-19,СОКОЛ-М1,MSL2204000791,2024-04-21T00:00:00Z,С-ВАМ/22-04-2022/150809376,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-150809376,2022-04-22T00:00:00Z,1774964500777140231
76239-19,СОКОЛ-М1,MSL2204000817,2024-04-21T00:00:00Z,С-ВАМ/22-04-2022/150809377,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-150809377,2022-04-22T00:00:00Z,1774964500777140232
76239-19,СОКОЛ-М1,MSL2204000777,2024-04-21T00:00:00Z,С-ВАМ/22-04-2022/150809378,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-150809378,2022-04-22T00:00:00Z,1774964500777140234
76239-19,СОКОЛ-М1,MSL2204000823,2024-04-21T00:00:00Z,С-ВАМ/22-04-2022/150809379,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-150809379,2022-04-22T00:00:00Z,1774964500777140235
76239-19,СОКОЛ-М1,MSL2204000803,2024-04-21T00:00:00Z,С-ВАМ/22-04-2022/150809380,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-150809380,2022-04-22T00:00:00Z,1774964500777140237
76239-19,СОКОЛ-М1,MSL2203000772,2024-04-19T00:00:00Z,С-ДЮП/20-04-2022/175558837,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-175558837,2022-04-20T00:00:00Z,1774964619016667137
76239-19,СОКОЛ-М1,MSL2203000769,2024-04-19T00:00:00Z,С-ДЮП/20-04-2022/175558838,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-175558838,2022-04-20T00:00:00Z,1774964619016667138
76239-19,СОКОЛ-М1,MSL0420000368,2024-04-19T00:00:00Z,С-ДЮП/20-04-2022/175558839,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-175558839,2022-04-20T00:00:00Z,1774964619016667139
76239-19,СОКОЛ-М1,MSL0420000360,2024-04-19T00:00:00Z,С-ДЮП/20-04-2022/175558840,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-175558840,2022-04-20T00:00:00Z,1774964619016667140
76239-19,СОКОЛ-М1,MSL2204000824,2024-04-17T00:00:00Z,С-ВАМ/18-04-2022/149626480,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-149626480,2022-04-18T00:00:00Z,1774964478631215108
76239-19,СОКОЛ-М1,MSL2204000805,2024-04-17T00:00:00Z,С-ВАМ/18-04-2022/149626481,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-149626481,2022-04-18T00:00:00Z,1774964478631215109
76239-19,СОКОЛ-М1,MSL2204000782,2024-04-17T00:00:00Z,С-ВАМ/18-04-2022/149626482,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-149626482,2022-04-18T00:00:00Z,1774964478631215110
76239-19,СОКОЛ-М1,MSL2204000807,2024-04-17T00:00:00Z,С-ВАМ/18-04-2022/149626483,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-149626483,2022-04-18T00:00:00Z,1774964478631215111
76239-19,СОКОЛ-М1,MSL2204000781,2024-04-17T00:00:00Z,С-ВАМ/18-04-2022/149626484,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-149626484,2022-04-18T00:00:00Z,1774964478631215112
76239-19,СОКОЛ-М1,MSL2204000813,2024-04-17T00:00:00Z,С-ВАМ/18-04-2022/149626485,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-149626485,2022-04-18T00:00:00Z,1774964478631215113
76239-19,СОКОЛ-М1,MSL2204000793,2024-04-17T00:00:00Z,С-ВАМ/18-04-2022/149626486,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-149626486,2022-04-18T00:00:00Z,1774964478631215114
76239-19,СОКОЛ-М1,MSL2204000778,2024-04-17T00:00:00Z,С-ВАМ/18-04-2022/149626487,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-149626487,2022-04-18T00:00:00Z,1774964478631215115
76239-19,СОКОЛ-М1,MSL2204000811,2024-04-17T00:00:00Z,С-ВАМ/18-04-2022/149626488,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-149626488,2022-04-18T00:00:00Z,1774964478631215116
76239-19,СОКОЛ-М1,MSL2204000776,2024-04-17T00:00:00Z,С-ВАМ/18-04-2022/149626489,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-149626489,2022-04-18T00:00:00Z,1774964478631215117
76239-19,СОКОЛ-М1,MSL2204000780,2024-04-17T00:00:00Z,С-ВАМ/18-04-2022/149626490,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-149626490,2022-04-18T00:00:00Z,1774964478631215118
76239-19,СОКОЛ-М1,MSL2204000809,2024-04-17T00:00:00Z,С-ВАМ/18-04-2022/149626491,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-149626491,2022-04-18T00:00:00Z,1774964478631215119
76239-19,СОКОЛ-М1,MSL2204000779,2024-04-17T00:00:00Z,С-ВАМ/18-04-2022/149626492,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-149626492,2022-04-18T00:00:00Z,1774964478631215120
76239-19,СОКОЛ-М1,MSL2204000812,2024-04-17T00:00:00Z,С-ВАМ/18-04-2022/149626493,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-149626493,2022-04-18T00:00:00Z,1774964478631215121
76239-19,СОКОЛ-М1,MSL2204000775,2024-04-17T00:00:00Z,С-ВАМ/18-04-2022/149626494,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-149626494,2022-04-18T00:00:00Z,1774964478632263680
76239-19,СОКОЛ-М1,MSL2204000806,2024-04-17T00:00:00Z,С-ВАМ/18-04-2022/149626495,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-149626495,2022-04-18T00:00:00Z,1774964478632263681
76239-19,СОКОЛ-М1,MSL2203000765,2024-03-31T00:00:00Z,С-ВАМ/01-04-2022/144732850,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-144732850,2022-04-01T00:00:00Z,1774964400267984898
76239-19,СОКОЛ-М1,MSL2203000732,2024-03-31T00:00:00Z,С-ВАМ/01-04-2022/144732851,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-144732851,2022-04-01T00:00:00Z,1774964400267984899
76239-19,СОКОЛ-М1,MSL2202000751,2024-03-29T00:00:00Z,С-ВАМ/30-03-2022/143831772,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-143831772,2022-03-30T00:00:00Z,1774964382965432325
76239-19,СОКОЛ-М1,MSL2202000753,2024-03-29T00:00:00Z,С-ВАМ/30-03-2022/143831774,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-143831774,2022-03-30T00:00:00Z,1774964382965432326
76239-19,СОКОЛ-М1,MSL2202000749,2024-03-29T00:00:00Z,С-ВАМ/30-03-2022/143831775,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-143831775,2022-03-30T00:00:00Z,1774964382965432327
76239-19,СОКОЛ-М1,MSL2202000763,2024-03-29T00:00:00Z,С-ВАМ/30-03-2022/143831776,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-143831776,2022-03-30T00:00:00Z,1774964382965432328
76239-19,СОКОЛ-М1,MSL2202000761,2024-03-29T00:00:00Z,С-ВАМ/30-03-2022/143831777,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-143831777,2022-03-30T00:00:00Z,1774964382965432329
76239-19,СОКОЛ-М1,MSL2202000752,2024-03-29T00:00:00Z,С-ВАМ/30-03-2022/143831778,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-143831778,2022-03-30T00:00:00Z,1774964382965432330
76239-19,СОКОЛ-М1,MSL2202000764,2024-03-29T00:00:00Z,С-ВАМ/30-03-2022/143831779,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-143831779,2022-03-30T00:00:00Z,1774964382965432331
76239-19,СОКОЛ-М1,MSL2202000716,2024-03-29T00:00:00Z,С-ВАМ/30-03-2022/143831780,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-143831780,2022-03-30T00:00:00Z,1774964382965432332
76239-19,СОКОЛ-М1,MSL2202000762,2024-03-29T00:00:00Z,С-ВАМ/30-03-2022/143831782,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-143831782,2022-03-30T00:00:00Z,1774964382965432333
76239-19,СОКОЛ-М1,MSL2202000750,2024-03-29T00:00:00Z,С-ВАМ/30-03-2022/143831783,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-143831783,2022-03-30T00:00:00Z,1774964382965432334
76239-19,СОКОЛ-М1,MSL2112000729,2024-03-24T00:00:00Z,С-ВАМ/25-03-2022/142799378,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-142799378,2022-03-25T00:00:00Z,1774965048126472209
